record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source
KYC009768,Ross Saunders and Ryan Holdings / 嘉金融有限公司,VG,VG563433,,70.02,1990-04-14,2025-07-07,False,generated
KYC009769,Hill-Hopkins Group / 亨地產有限公司,VG,VG955134,,12.77,2012-06-19,2025-08-10,False,generated
KYC009770,Campbell Moore and Hood Limited / 中投資有限公司,HK,13126733,,12.99,2023-07-03,2023-09-02,False,generated
KYC009771,Compton PLC Holdings / 中貿易有限公司,CN,CN-5658,,16.48,1998-08-03,2024-05-04,False,generated
KYC009772,Berger Hays and Reynolds Limited / 百投資有限公司,KY,KY118613,,8.75,1997-08-05,2025-11-07,False,generated
KYC009773,Anderson Boyd and Powell Ltd / 亞貿易有限公司,HK,3067057,,91.99,2019-07-17,2024-12-25,False,generated
KYC009774,Graves and Sons Ltd / 金科技有限公司,SG,202080337,,2.25,2002-04-08,2025-03-03,False,generated
KYC009775,Parks Copeland and Pugh PLC / 嘉實業有限公司,CN,CN-5232,,3.76,2009-11-12,2022-08-06,False,generated
KYC009776,Huerta Inc Limited / 亨實業有限公司,HK,16751969,,144.88,2010-12-13,2024-03-09,False,generated
KYC009777,Rodriguez Inc Holdings / 嘉地產有限公司,VG,VG207353,,193.93,2015-10-09,2025-11-19,False,generated
KYC009778,Benson Bell and Lopez Holdings / 百投資有限公司,SG,200317311,377900O5IR5UJY78TJ40,168.85,2014-12-13,2025-04-19,False,generated
KYC009779,Gonzalez PLC PLC / 金科技有限公司,KY,KY695073,,255.9,2002-07-04,2025-05-11,False,generated
KYC009780,Reed Inc Ltd / 嘉科技有限公司,SG,201861239,,320.8,1995-05-23,2025-02-13,False,generated
KYC009781,Knox Dickerson and Hendrix Limited / 國實業有限公司,HK,19946274,,0.74,2017-02-12,2025-05-30,False,generated
KYC009782,Hall and Sons PLC / 亨地產有限公司,VG,VG354124,,0.12,1992-04-09,2024-11-18,False,generated
KYC009783,Foster-Reeves Ltd / 富地產有限公司,KY,KY751208,,117.84,2005-02-04,2025-02-17,False,generated
KYC009784,Moore-Hayes Ltd / 嘉地產有限公司,HK,7079451,,47.6,1996-10-02,2025-10-27,False,generated
KYC009785,Arnold Ltd Ltd / 亞實業有限公司,HK,8365220,,8.58,1996-12-25,2025-10-29,False,generated
KYC009786,Waters Bautista and Lee Ltd / 嘉實業有限公司,VG,VG618149,,185.3,2011-11-20,2025-06-25,False,generated
KYC009787,Pugh Schultz and Morales Group / 嘉投資有限公司,KY,KY905341,,19.28,2014-06-30,2023-03-05,False,generated
KYC009788,Trujillo Proctor and Jones PLC / 嘉科技有限公司,KY,KY244667,,13.3,2010-10-15,2025-07-27,False,generated
KYC009789,Bauer and Sons Limited / 百科技有限公司,KY,KY557090,,49.01,2005-04-21,2025-04-04,False,generated
KYC009790,Snyder Inc PLC / 嘉地產有限公司,HK,19876340,,16.7,1996-05-29,2025-01-07,False,generated
KYC009791,Davidson-Diaz Holdings / 大貿易有限公司,CN,CN-5706,,609.61,2007-09-06,2025-06-17,False,generated
KYC009792,Greene Inc Group / 金實業有限公司,KY,KY146037,,22.46,1999-10-09,2025-10-09,False,generated
KYC009793,Guerra Johnson and Fitzpatrick Group / 金地產有限公司,KY,KY372228,,67.52,2012-09-03,2024-01-18,False,generated
KYC009794,Moore-Bruce Holdings / 嘉貿易有限公司,VG,VG813310,,13.0,2024-08-16,2025-08-13,False,generated
KYC009795,Arias Johnson and Martinez Limited / 亞投資有限公司,HK,14969222,,174.18,2011-09-02,2022-08-21,False,generated
KYC009796,Dunn-Washington PLC / 大貿易有限公司,HK,19149201,,40.73,1993-09-25,2025-11-01,False,generated
KYC009797,Jones and Sons Group / 捷實業有限公司,KY,KY788561,,21.63,1998-02-10,2025-05-12,False,generated
KYC009798,Oneal PLC PLC / 嘉金融有限公司,HK,5985039,,6.62,2013-11-24,2025-10-31,False,generated
KYC009799,Garcia and Sons Ltd / 金地產有限公司,HK,4625840,,268.1,2006-09-02,2024-01-27,False,generated
KYC009800,Brown Wilkins and Wilson Holdings / 百金融有限公司,KY,KY915852,,96.87,2018-10-13,2025-05-20,False,generated
KYC009801,Peterson Inc Ltd / 嘉地產有限公司,HK,17920663,,58.3,1994-03-07,2025-11-21,False,generated
KYC009802,Jones LLC Limited / 捷金融有限公司,VG,VG899848,,159.64,2004-07-22,2025-09-01,False,generated
KYC009803,Wilson Holmes and Newman PLC / 嘉貿易有限公司,SG,201679636,,5.01,1995-11-16,2024-05-07,False,generated
KYC009804,Scott Wright and Diaz Ltd / 嘉投資有限公司,HK,3545308,,63.25,2001-10-04,2025-07-31,False,generated
KYC009805,Frazier Inc Limited / 富金融有限公司,HK,9677931,,4.57,2020-08-12,2025-10-28,False,generated
KYC009806,Patrick Strickland and Carlson PLC / 嘉貿易有限公司,HK,3281337,213800VWI5A5V8IZW906,368.78,2003-07-04,2021-08-19,False,generated
KYC009807,Booker LLC Ltd / 百投資有限公司,VG,VG897738,,60.25,2008-02-05,2023-08-30,False,generated
KYC009808,Martinez-Hogan Holdings / 嘉貿易有限公司,HK,10175867,,158.29,2015-10-16,2025-03-05,False,generated
KYC009809,Johnson-James Holdings / 捷貿易有限公司,HK,9658960,,28.6,1997-09-30,2024-11-05,False,generated
KYC009810,Martinez-Robinson Ltd / 嘉投資有限公司,HK,4591071,,27.97,1992-08-12,2024-10-17,False,generated
KYC009811,Ferguson Mendoza and Martinez Group / 富金融有限公司,VG,VG288549,,38.53,2004-04-30,2023-04-25,False,generated
KYC009812,Sharp-Maldonado Ltd / 嘉實業有限公司,VG,VG936969,,21.1,2014-03-29,2025-07-20,False,generated
KYC009813,Medina Williams and Burns Group / 嘉金融有限公司,CN,CN-5492,,27.48,2000-05-31,2023-11-28,False,generated
KYC009814,Willis Sanchez and Browning Group / 嘉金融有限公司,KY,KY332985,,63.51,1997-07-02,2025-08-04,False,generated
KYC009815,Fleming-Morse Holdings / 富地產有限公司,VG,VG344975,,115.92,1998-10-07,2025-07-30,False,generated
KYC009816,Nelson Group Group / 嘉地產有限公司,KY,KY715504,,20.92,1992-08-21,2024-04-19,False,generated
KYC009817,Hughes-Harris Group / 亨金融有限公司,KY,KY490874,,29.16,2012-11-06,2024-12-02,False,generated
KYC009818,Mccarty-Andrade Group / 嘉金融有限公司,HK,18907577,,17.04,1996-08-21,2024-05-03,False,generated
KYC009819,Castro Jones and Edwards PLC / 中科技有限公司,HK,17099391,,214.76,2001-11-17,2025-10-18,False,generated
KYC009820,Murphy-Ross Limited / 嘉投資有限公司,CN,CN-8307,213800OYXVETR5HYSP62,168.6,1991-05-19,2022-09-19,False,generated
KYC009821,York Graham and Powell Ltd / 嘉實業有限公司,CN,CN-9562,,156.87,2020-10-10,2024-06-30,False,generated
KYC009822,Grant-Owen Holdings / 金實業有限公司,KY,KY713252,,36.89,2017-09-17,2025-07-25,False,generated
KYC009823,Wagner James and Rodriguez PLC / 嘉地產有限公司,HK,8218877,,3.27,2022-06-01,2025-10-26,False,generated
KYC009824,Simmons-Freeman Ltd / 嘉地產有限公司,CN,CN-1273,,44.98,2013-02-05,2025-09-04,False,generated
KYC009825,Avila-Thompson Ltd / 亞實業有限公司,HK,11943046,,2.86,2018-05-22,2025-01-07,False,generated
KYC009826,Obrien PLC Ltd / 嘉地產有限公司,HK,8402906,,176.97,1991-02-16,2025-05-06,False,generated
KYC009827,Kaiser-Jackson Ltd / 國金融有限公司,HK,7595136,,23.68,2021-11-04,2025-03-16,False,generated
KYC009828,Murray-Fox Group / 嘉貿易有限公司,CN,CN-6083,,94.49,2017-05-08,2025-11-16,False,generated
KYC009829,Green Cobb and Williams Ltd / 金金融有限公司,KY,KY580462,,8.85,1994-01-21,2024-05-07,False,generated
KYC009830,Mcdonald Torres and Martinez Ltd / 嘉貿易有限公司,KY,KY545278,,50.56,2006-11-05,2025-03-06,False,generated
KYC009831,Phillips Group Holdings / 嘉實業有限公司,HK,18383797,,68.17,1999-08-07,2025-11-11,False,generated
KYC009832,Gross Chang and Davis PLC / 金地產有限公司,CN,CN-2879,,7.93,2012-04-27,2025-06-27,False,generated
KYC009833,Grant Ltd Group / 金貿易有限公司,VG,VG545641,,8.9,2006-04-21,2022-05-01,False,generated
KYC009834,Yu Harrell and Brown Group / 嘉實業有限公司,HK,16725666,,21.04,2018-01-29,2025-04-24,False,generated
KYC009835,Johnson Carr and Perez PLC / 捷金融有限公司,HK,3810090,,997.97,2008-11-03,2023-12-21,False,generated
KYC009836,Campbell LLC Holdings / 中科技有限公司,KY,KY262766,,257.17,2011-05-31,2024-05-30,False,generated
KYC009837,Powers Group Group / 嘉貿易有限公司,KY,KY388391,,57.89,2017-11-12,2025-06-19,False,generated
KYC009838,Bell Perkins and Joseph Holdings / 百金融有限公司,KY,KY711376,,32.74,2011-07-12,2024-09-05,False,generated
KYC009839,Vega Reynolds and Robbins Ltd / 嘉金融有限公司,CN,CN-8814,,89.95,2006-09-22,2025-11-20,False,generated
KYC009840,Krueger Inc Holdings / 國金融有限公司,HK,1575647,254900L7XL155EYUFY27,1202.23,2001-12-31,2024-03-25,False,generated
KYC009841,Murray and Sons Ltd / 嘉實業有限公司,HK,9637564,,23.08,1990-04-21,2023-09-15,False,generated
KYC009842,Bean-Khan PLC / 百金融有限公司,HK,3600210,254900125JHRQ581B577,9.25,1999-08-20,2025-08-20,False,generated
KYC009843,Walker Sparks and Hays Limited / 嘉實業有限公司,VG,VG871272,,6.72,2016-03-24,2025-05-15,False,generated
KYC009844,Lynch PLC Limited / 嘉貿易有限公司,HK,15339040,,2.07,2024-08-14,2025-03-31,False,generated
KYC009845,Flynn-Keith Holdings / 富投資有限公司,CN,CN-4769,,2.14,2007-05-16,2024-06-02,False,generated
KYC009846,Pace PLC Holdings / 嘉投資有限公司,VG,VG768755,,130.04,2002-05-16,2025-08-26,False,generated
KYC009847,Vance PLC Holdings / 嘉投資有限公司,HK,16956619,,27.0,2021-07-02,2025-08-29,False,generated
KYC009848,Dillon-Evans Ltd / 大地產有限公司,CN,CN-2156,,23.52,2023-02-10,2025-03-12,False,generated
KYC009849,Phillips Christian and Barton Limited / 嘉投資有限公司,KY,KY687305,,26.77,1992-12-04,2025-04-30,False,generated
KYC009850,Ruiz Smith and Smith PLC / 嘉金融有限公司,VG,VG182157,,10.54,2002-08-01,2023-03-04,False,generated
KYC009851,Pratt Smith and Frost PLC / 嘉實業有限公司,HK,10209095,,7.44,2010-04-04,2022-09-01,False,generated
KYC009852,Meyers-Sherman Limited / 嘉地產有限公司,SG,201131795,,387.66,1997-08-28,2025-10-26,False,generated
KYC009853,Sims and Sons Holdings / 嘉地產有限公司,KY,KY982022,,27.62,2011-05-12,2024-11-23,False,generated
KYC009854,Owens-Garrett Limited / 嘉投資有限公司,CN,CN-6980,21380058Z4LWZS4TX484,6.37,1999-06-19,2025-05-24,False,generated
KYC009855,Bonilla Lynch and Peters Ltd / 百投資有限公司,HK,1980936,,72.44,1992-07-20,2025-10-21,False,generated
KYC009856,Wade Smith and Hawkins Holdings / 嘉實業有限公司,HK,13040810,,5.81,2011-06-25,2024-12-05,False,generated
KYC009857,Tucker-Duncan PLC / 嘉地產有限公司,VG,VG384401,,14.9,2007-08-28,2025-05-15,False,generated
KYC009858,Fuller Delgado and Brown PLC / 富投資有限公司,SG,202369662,,17.72,2021-05-27,2022-12-01,False,generated
KYC009859,Hinton Group Holdings / 亨實業有限公司,KY,KY469843,,186.39,1993-03-15,2024-03-30,False,generated
KYC009860,Boone Group Group / 百投資有限公司,HK,10310395,,3.46,2020-08-21,2025-07-07,False,generated
KYC009861,Peters Vaughn and Greene Limited / 嘉貿易有限公司,HK,11313722,,10.44,2007-08-09,2025-07-27,False,generated
KYC009862,Farley Koch and Bradshaw Holdings / 富科技有限公司,HK,14575935,,73.77,2010-05-18,2025-08-23,False,generated
KYC009863,Davis Watson and Beck Group / 大地產有限公司,VG,VG505956,,46.31,1992-07-13,2024-07-24,False,generated
KYC009864,Pearson-Robertson Holdings / 嘉科技有限公司,CN,CN-4552,,13.29,2022-12-09,2024-12-16,False,generated
KYC009865,Parker-Davis Group / 嘉金融有限公司,VG,VG712874,,7.95,2024-11-09,2024-11-29,False,generated
KYC009866,Hernandez Moore and Rose Ltd / 亨金融有限公司,HK,5125372,,5.43,1991-06-27,2024-06-23,False,generated
KYC009867,Smith Norman and Coleman PLC / 嘉地產有限公司,HK,8421210,,41.31,2021-02-10,2025-07-19,False,generated
KYC009868,Nelson Rodriguez and Powell Ltd / 嘉貿易有限公司,HK,19450405,,9.74,1997-02-19,2024-07-02,False,generated
KYC009869,Li PLC Holdings / 嘉投資有限公司,VG,VG595354,,6.67,1991-01-06,2024-10-12,False,generated
KYC009870,Holder-Williams Ltd / 亨實業有限公司,CN,CN-6229,,34.74,2010-03-23,2023-10-10,False,generated
KYC009871,Lee-Johnson Holdings / 嘉貿易有限公司,HK,2868906,,12.86,2024-03-15,2025-11-07,False,generated
KYC009872,Thomas Jackson and Escobar PLC / 嘉貿易有限公司,HK,2627546,,6.85,1994-12-06,2024-12-11,False,generated
KYC009873,Jones Sharp and Hickman PLC / 捷金融有限公司,CN,CN-3490,,23.41,1999-10-27,2023-02-25,False,generated
KYC009874,Turner-Nichols PLC / 嘉科技有限公司,HK,9521906,,34.08,1990-04-28,2024-09-11,False,generated
KYC009875,Kaufman Ltd Ltd / 國投資有限公司,HK,14067034,969500V5VKXT3PV3VY42,56.91,2020-04-04,2025-01-08,False,generated
KYC009876,Schwartz Inc PLC / 嘉實業有限公司,KY,KY207156,,126.87,2024-03-19,2025-12-05,False,generated
KYC009877,Guerrero Myers and Ingram Group / 金地產有限公司,KY,KY553044,,1.5,1994-06-19,2025-06-13,False,generated
KYC009878,Smith Chan and Collins Limited / 嘉金融有限公司,HK,17030413,,63.97,1998-12-25,2019-02-05,False,generated
KYC009879,Castaneda Mcintosh and Park PLC / 中貿易有限公司,KY,KY291494,,146.25,1993-01-05,2025-01-31,False,generated
KYC009880,Byrd PLC Holdings / 百科技有限公司,KY,KY297916,,49.27,1994-09-19,2025-07-04,False,generated
KYC009881,Alexander Jones and Ferguson PLC / 亞地產有限公司,HK,7387010,,30.76,2003-05-24,2025-04-28,False,generated
KYC009882,Choi Inc Limited / 中地產有限公司,KY,KY136082,,32.96,2006-01-09,2025-02-15,False,generated
KYC009883,Mason-Johnson Limited / 嘉地產有限公司,HK,4838788,,287.78,2005-12-09,2025-09-19,False,generated
KYC009884,Taylor Cross and Brown Limited / 嘉貿易有限公司,HK,15272137,,9.37,1995-07-02,2025-08-04,False,generated
KYC009885,Guerra-Castro Group / 金實業有限公司,HK,11596493,,190.81,1991-11-28,2025-08-07,False,generated
KYC009886,Smith Inc Group / 嘉貿易有限公司,VG,VG430062,,74.07,1991-09-23,2020-10-16,False,generated
KYC009887,Martin LLC Group / 嘉實業有限公司,KY,KY326773,,32.14,2021-02-16,2025-06-16,False,generated
KYC009888,Lambert-Brown PLC / 嘉科技有限公司,KY,KY420556,,14.74,2006-03-10,2024-06-14,False,generated
KYC009889,Kim-Christensen Ltd / 國金融有限公司,KY,KY970536,,1.96,2018-04-30,2025-02-09,False,generated
KYC009890,Hendrix Lawson and Robinson Limited / 亨實業有限公司,KY,KY820553,,79.87,2018-01-01,2025-02-04,False,generated
KYC009891,Mccann PLC Ltd / 嘉投資有限公司,VG,VG439752,,389.89,2013-08-10,2025-04-22,False,generated
KYC009892,Rice-Anderson PLC / 嘉投資有限公司,VG,VG464180,213800BQIG5U61E7T556,1.74,1991-06-19,2025-05-02,False,generated
KYC009893,Day-Farmer Limited / 大貿易有限公司,HK,13880315,,146.95,1998-10-24,2025-02-20,False,generated
KYC009894,Wilson Johnson and Baker Holdings / 嘉投資有限公司,CN,CN-9486,,2.0,2003-09-14,2025-08-19,False,generated
KYC009895,Ramos-Dodson Limited / 嘉地產有限公司,HK,4465966,,27.29,2023-06-04,2025-11-26,False,generated
KYC009896,Gray-Benton PLC / 金地產有限公司,HK,5247394,,51.08,2018-07-24,2022-12-09,False,generated
KYC009897,Clements Gray and Salinas Limited / 中實業有限公司,KY,KY341596,,79.06,1997-11-08,2025-11-01,False,generated
KYC009898,Franklin Davenport and Koch Ltd / 富貿易有限公司,KY,KY100830,,189.66,2023-11-17,2023-04-03,False,generated
KYC009899,King Inc Limited / 國實業有限公司,HK,17878307,,1.48,2000-03-31,2024-02-08,False,generated
KYC009900,Johnson-Byrd PLC / 捷地產有限公司,SG,200348825,,37.34,2024-10-16,2024-08-01,False,generated
KYC009901,Hernandez Garcia and Wolfe Group / 亨地產有限公司,HK,17079572,,6.94,2004-05-22,2025-07-25,False,generated
KYC009902,Mccoy and Sons Ltd / 嘉金融有限公司,HK,18863653,,21.35,2005-09-05,2025-05-13,False,generated
KYC009903,Moran-Henderson Limited / 嘉實業有限公司,HK,17493132,,242.82,1997-07-18,2024-02-01,False,generated
KYC009904,Reid Avila and Grimes Holdings / 嘉地產有限公司,HK,8105677,,9.54,2007-02-28,2024-12-26,False,generated
KYC009905,Bryant Morales and Simpson Limited / 百科技有限公司,KY,KY609741,,18.51,2013-01-02,2025-06-11,False,generated
KYC009906,Alvarez Smith and Moore Group / 亞投資有限公司,VG,VG918640,,181.87,1990-03-01,2025-06-17,False,generated
KYC009907,Gallagher Torres and Henry Group / 金科技有限公司,HK,15575845,,17.73,2005-01-01,2024-11-23,False,generated
KYC009908,Harvey-Mason Limited / 亨投資有限公司,HK,12244220,,83.88,2016-04-19,2025-09-04,False,generated
KYC009909,Gomez Hunter and Smith Holdings / 金科技有限公司,KY,KY583175,,68.61,2006-08-04,2025-08-15,False,generated
KYC009910,Bennett-Sanders Group / 百貿易有限公司,HK,6413173,,7.47,2009-01-23,2024-04-26,False,generated
KYC009911,Flowers PLC Ltd / 富實業有限公司,HK,14582370,,32.34,2019-03-09,2024-11-15,False,generated
KYC009912,Mann Long and Cooley Limited / 嘉科技有限公司,HK,11669225,,7.36,1992-11-14,2024-08-19,False,generated
KYC009913,Moss-Roberts Group / 嘉貿易有限公司,HK,12898516,,233.12,2015-01-18,2024-02-21,False,generated
KYC009914,Sanchez-Simmons Ltd / 嘉金融有限公司,HK,17602164,,92.02,1990-04-05,2025-07-21,False,generated
KYC009915,Wood Inc Group / 嘉實業有限公司,HK,14296258,,13.64,1990-08-21,2023-06-26,False,generated
KYC009916,Walker Inc Group / 嘉金融有限公司,HK,1163075,,1.15,2001-06-07,2022-07-14,False,generated
KYC009917,Salazar Freeman and Rios Limited / 嘉地產有限公司,HK,15335073,,28.95,2021-08-19,2025-08-25,False,generated
KYC009918,Harding Nguyen and Mathis Group / 亨地產有限公司,KY,KY455494,,15.61,1999-08-24,2024-11-07,False,generated
KYC009919,Dunlap-Cummings PLC / 大地產有限公司,KY,KY379207,,304.01,1990-04-03,2024-09-05,False,generated
KYC009920,Lam PLC PLC / 嘉金融有限公司,VG,VG626333,,13.19,1991-03-24,2020-03-05,False,generated
KYC009921,Mcconnell Group Holdings / 嘉投資有限公司,HK,8216745,,6.37,1994-04-01,2025-07-11,False,generated
KYC009922,Powell-Zimmerman Limited / 嘉地產有限公司,VG,VG649499,,24.79,2017-12-12,2023-10-14,False,generated
KYC009923,Schultz and Sons Limited / 嘉金融有限公司,HK,15236797,,9.39,1995-07-04,2025-07-20,False,generated
KYC009924,Harper-Medina Group / 亨地產有限公司,VG,VG425322,,21.05,1998-02-13,2025-05-20,False,generated
KYC009925,Stephenson-Baldwin PLC / 嘉金融有限公司,KY,KY332873,,42.92,1995-04-21,2022-07-19,False,generated
KYC009926,"QUINTANA ZORROZUA, Asier",HK,16855327,,49.59,2002-12-30,2025-11-21,False,generated
KYC009927,Buchanan LLC Ltd / 百投資有限公司,KY,KY560446,,87.53,2017-07-08,2024-08-27,False,generated
KYC009928,Johnson Miller and Jones Group / 捷科技有限公司,KY,KY645489,,20.13,1995-02-26,2025-12-05,False,generated
KYC009929,Mann-Gallagher PLC / 嘉金融有限公司,HK,19475200,254900I6IIRU0CD3B930,61.12,1990-02-21,2025-11-19,False,generated
KYC009930,Simpson-Ibarra Limited / 嘉金融有限公司,KY,KY298290,,163.65,2000-10-05,2025-06-14,False,generated
KYC009931,Ryan-Wolf Group / 嘉貿易有限公司,KY,KY690385,,14.66,2006-02-02,2024-07-05,False,generated
KYC009932,Carroll and Sons Holdings / 中貿易有限公司,KY,KY310817,,56.93,2020-06-23,2025-11-11,False,generated
KYC009933,Hernandez PLC Group / 亨金融有限公司,VG,VG462531,,38.27,2024-06-16,2024-12-04,False,generated
KYC009934,Warren Acosta and Cooper Group / 嘉實業有限公司,KY,KY673133,,234.45,1994-04-28,2024-12-27,False,generated
